d830c15c-f375-4f3d-8f06-1e4846ad26ad,Freddi,Threlkeld,,u,$295.08,36336690449455,9d16e2b9-61f3-4831-b5d9-dc01d779d54e,2017-06-19,2 Summer Ridge Avenue,Burbank,,,
c4b6d022-5d0a-4435-82f4-61d534c6d9a6,Rebeka,Joanaud,,u,$678.18,6333235060380083,ff52c9cf-fa9c-4358-a8f9-9142db8eb7b7,2017-05-22,385 Annamark Drive,Santa Fe,,,
8670b174-d04e-4d7b-93c3-7cc8fce0d672,Lebbie,Diggin,,u,$833.40,3568883686523686,be36261b-28e3-4306-8a90-5c851d3b57df,2017-11-14,0 Lighthouse Bay Way,Washington,,,
45130de3-51a3-47ae-a0d1-983dd3509b71,Eddie,Extall,,u,$498.30,3579138923969730,4425c3cf-a607-4eae-a85d-486c81a653d1,2018-02-21,81862 Loeprich Lane,Decatur,,,
28d569a8-18df-4d49-a72e-87938b92b26b,Olia,Weekland,,u,$635.28,4041590670501249,533860cc-46fd-4f9a-b66b-d7998adeff60,2017-10-07,97373 Truax Avenue,Richmond,,,
28d569a8-18df-4d49-a72e-87938b92b26b,Olia,Weekland,,u,$87.12,4041590670501249,133860cc-46fd-4f9a-b66b-d7998adeff60,2016-09-08,97373 Truax Avenue,Richmond,,,
999dcdcf-5057-4742-ac98-922041757b06,Antoni,Sabati,,u,$268.66,3581958948972740,ab572614-10a1-47d2-a28d-4d6431889241,2017-06-15,9 Lerdahl Pass,Boulder,,,
6b65888f-6648-4473-98ad-c8dc028c5bc1,Averil,Junkin,,u,$54.15,3538046915823270,d0976023-5d9b-4c3d-b6a0-5cb868584ee8,2017-09-16,12384 Oak Valley Road,Lawrenceville,,,
2121e416-d40f-485f-bd2a-feb8ac48881b,Ric,Burhill,,u,$190.38,5566986828529748,e601f3b8-9468-4b89-8f22-955126f27575,2017-08-18,0 Starling Circle,Shawnee Mission,,,
2121e416-d40f-485f-bd2a-feb8ac48881b,Ric,Burhill,,u,$64.90,5566986828529748,1601f3b8-9468-4b89-8f22-955126f27575,2014-09-25,0 Starling Circle,Shawnee Mission,,,
9bee3ec2-d688-4d43-92a7-09e449e849d6,Dene,Mollin,,u,$242.80,5221856777458438,25aa407d-1183-48f5-80e1-89ca9736726b,2018-01-31,6 Maple Road,Littleton,,,
89752bd7-e9b9-449a-b37c-2896f700474e,Kristine,Rains,,u,$748.58,3585479398476427,ad3b3601-8423-4389-ab0f-f7100b842a6a,2017-08-30,9255 Mockingbird Trail,Richmond,,,
d2f8a611-607b-463f-8f6c-1dbbbba3d5ca,Ezequiel,Hathorn,,u,$660.24,337941040369752,aefd6f34-fa36-40d6-80f0-7ad7682a07b6,2017-07-10,7803 Lindbergh Court,Shreveport,,,
c9b31356-2652-4e3f-a8e1-1617bcf9ef03,Kassie,Deakins,,u,$365.28,3579863297012771,70db19a7-728e-41ed-8916-7d286b2ab71b,2017-08-26,4303 Bonner Way,Fort Worth,,,
9c515c62-943f-4939-a425-cb7418db9fcc,Thorndike,McCrie,,u,$44.14,3584157290238340,a01c3f06-e8ea-42b0-9147-30cea6924b43,2017-03-11,3 Kenwood Trail,Miami,,,
e7da5d22-4ed7-47fa-8993-f6f1854e4630,Ursulina,Pennycook,,u,$910.83,6.33110536457429E+018,a4b769dd-f283-4274-a809-c761b8467843,2017-11-10,670 Service Lane,Roanoke,,,
e7da5d22-4ed7-47fa-8993-f6f1854e4630,Ursulina,Pennycook,,u,$65.41,6.33110536457429E+018,14b769dd-f283-4274-a809-c761b8467843,2012-05-20,670 Service Lane,Roanoke,,,
e7da5d22-4ed7-47fa-8993-f6f1854e4630,Ursulina,Pennycook,,u,$25.92,6.33110536457429E+018,24b769dd-f283-4274-a809-c761b8467843,2016-09-01,670 Service Lane,Roanoke,,,
42bddad3-24cf-4f16-9ce0-a71fe0c3f7f2,Alidia,Gaisford,,u,$738.51,3566151731683992,ce3de90e-22ed-41af-9139-eaf3045ff175,2017-12-15,407 Dixon Place,Fresno,,,
d847ee8c-c72e-405b-be6d-5157b8c67e18,Audra,Goldstraw,,u,$994.28,3547785610469843,66e97c88-f373-4fb6-a5e6-6098ba2a7939,2017-07-29,1 Anderson Crossing,Silver Spring,,,
08d7409b-76f3-41be-824f-570a607dd415,Sly,Harmeston,,u,$221.99,30266317086313,0131a519-85e6-434d-8798-e5b4d0cb7d74,2017-09-28,5 Brown Road,Greensboro,,,
08d7409b-76f3-41be-824f-570a607dd415,Sly,Harmeston,,u,$30.02,30266317086313,1131a519-85e6-434d-8798-e5b4d0cb7d74,2014-02-08,5 Brown Road,Greensboro,,,
08d7409b-76f3-41be-824f-570a607dd415,Sly,Harmeston,,u,$26.55,30266317086313,2131a519-85e6-434d-8798-e5b4d0cb7d74,2010-03-11,5 Brown Road,Greensboro,,,
95f6e5e5-dcd4-441f-b71d-de2d9d57076a,Lizbeth,Van Zon,,u,$210.60,3560033680761688,5bad097e-fd03-43a2-80e7-1d4fff3bfb88,2017-06-08,47601 Melby Center,Battle Creek,,,
24d20bd7-246f-4d7f-97c5-61fbccbd21b2,Ferdie,Bosden,,u,$479.46,4844827650950288,7115708d-93c1-4885-9097-da667f41bfed,2017-08-04,20 Alpine Junction,Cincinnati,,,
98bd68fe-14c0-4e4d-b8ec-0769cd638082,Lorena,Spier,,u,$249.54,6.75968844262517E+017,f0247612-09ed-4ce4-a4c4-76d5d2f7ac8c,2017-11-05,6222 Oak Circle,Kalamazoo,,,
02aba06f-d48b-4932-bceb-d02c1ac9a2e2,Chiquita,Drews,,u,$209.32,3546132749533994,1adb9625-3bb8-4633-90d5-a7b04bd4be4e,2018-02-07,262 8th Drive,Washington,,,
178f25d0-c1af-4bf3-a270-d9d7db2a3fe9,Regan,Sawdy,,u,$134.65,3561705624753538,1862b1b0-6e5a-4279-bbc3-f80a584abbd0,2018-02-08,262 Veith Circle,Worcester,,,
a02128de-06b2-4445-b374-5a8a13c4af81,Giselle,Jessett,,u,$764.83,6398087042970214,44f8ab90-daa8-48b4-8a89-8c2f649f91fe,2017-06-03,701 Charing Cross Park,Mc Keesport,,,
db099f40-a9e4-43e2-ad2f-a14dc0f29760,Florentia,Pechan,,u,$735.67,3587890577672495,1feea756-0ec7-4b43-9436-9ce1ad6644e8,2017-04-10,009 Loftsgordon Trail,Rochester,,,
a7624b2a-1021-441c-ac1c-b24175794428,Constantina,Pilipyak,,u,$814.85,3561044723254010,ad0f9d46-8f8c-4aba-908f-2d1f45928df7,2017-09-05,846 Browning Plaza,Columbus,,,
af88e255-37a5-463c-9a60-93fc61092c54,Gwenore,Raysdale,,u,$360.22,4551244902225,ae017eaf-dab8-46f0-afe5-40bb1b5ed5f2,2017-08-29,05 Commercial Avenue,Saint Louis,,,
bcaf3afa-e24b-486f-9f06-0bbfe9679b99,Beilul,Vel,,u,$694.04,6.76340018803414E+018,e9fe5ae9-3acb-4984-952c-4a7b89021010,2017-06-10,2982 Stone Corner Place,Nashville,,,
e0a81b37-c52e-4eee-bb54-a510b976f87b,Vernon,Campa,,u,$567.93,4405215054959835,71404708-1862-40a4-87fd-009a1514d1e8,2017-07-07,527 Corry Road,Arlington,,,
1cda6cc8-c330-486f-b8b0-8e3942187745,Janine,Shevlan,,u,$558.63,5108759669664170,f33f6f16-dd1a-4578-b076-9edd2175c771,2017-08-31,28 Forest Parkway,Philadelphia,,,
59863fbf-d26f-499d-9f66-acb0d18238c3,Elsy,Warnock,,u,$894.93,3530080841515781,913b8a27-64e8-40c1-b97c-3509f2d3f2a6,2017-05-02,38704 Rowland Center,San Jose,,,
59863fbf-d26f-499d-9f66-acb0d18238c3,Elsy,Warnock,,u,$88.56,3530080841515781,113b8a27-64e8-40c1-b97c-3509f2d3f2a6,2013-02-24,38704 Rowland Center,San Jose,,,
59863fbf-d26f-499d-9f66-acb0d18238c3,Elsy,Warnock,,u,$53.29,3530080841515781,213b8a27-64e8-40c1-b97c-3509f2d3f2a6,2010-04-24,38704 Rowland Center,San Jose,,,
59863fbf-d26f-499d-9f66-acb0d18238c3,Elsy,Warnock,,u,$42.16,3530080841515781,313b8a27-64e8-40c1-b97c-3509f2d3f2a6,2011-01-18,38704 Rowland Center,San Jose,,,
59863fbf-d26f-499d-9f66-acb0d18238c3,Elsy,Warnock,,u,$13.45,3530080841515781,413b8a27-64e8-40c1-b97c-3509f2d3f2a6,2016-11-26,38704 Rowland Center,San Jose,,,
35286878-7c0b-4e0a-93da-7036b79d8256,Karim,Dishmon,,u,$642.79,3531262806610026,686b9ee8-4b20-440a-8339-800276947143,2018-02-20,70 Northfield Street,Los Angeles,,,
f06ef40a-2794-4b2b-8b39-31813e23bce3,Evonne,Crowdson,,u,$586.93,3588595429716957,559917e2-0d47-4784-82a5-94fe41507e26,2018-03-06,4549 Ridge Oak Junction,Annapolis,,,
6e23f86f-2ed4-436d-b170-c5510f514ba6,Kimble,Phripp,,u,$185.78,3535606170581047,f6bdd388-b698-4191-9426-d58cc345692b,2017-08-01,80595 Gale Parkway,Garden Grove,,,
a964685b-d23f-4e2d-aa0e-1b8c2b74dde3,Talbot,Ganderton,,u,$361.84,3564981792404983,919bfbbf-3bdc-4432-bd30-95a012bb812e,2017-10-30,31 Hollow Ridge Hill,New Orleans,,,
f378a012-7ed3-4f02-a9e4-957c96747d63,Halli,Gallety,,u,$236.55,3572659129126368,6048f713-a35c-4363-8204-251a59da65ce,2017-03-11,7 Pennsylvania Terrace,Tuscaloosa,,,
68bf63f8-12d7-425d-9cc0-e688a42c71cd,Leora,Vaughton,,u,$429.89,5401358829980016,9b7c8ad0-1cf9-46a7-8331-f7ff0c8b3f69,2017-03-19,37 Clyde Gallagher Hill,Springfield,,,
561abbfe-1c3a-4418-9987-4ef91e5bf50d,Daniela,Kempshall,,u,$384.78,372301615613736,211c2cfb-e8c1-4881-9895-ede7a15d9d52,2017-03-20,8939 Washington Road,Monroe,,,
561abbfe-1c3a-4418-9987-4ef91e5bf50d,Daniela,Kempshall,,u,$60.39,372301615613736,111c2cfb-e8c1-4881-9895-ede7a15d9d52,2015-04-12,8939 Washington Road,Monroe,,,
1b3d6ca5-0c11-48a0-9584-698601edbb8a,Augusto,Norquay,,u,$335.86,5010129577705803,830b5dfc-4c44-451d-a517-9c9a61317b88,2017-03-18,7 Forster Plaza,Spartanburg,,,
f0ce8c3e-71b0-456a-b295-7b1fa01bb413,Renell,Cardozo,,u,$723.54,4844584676182798,0767b046-857b-4395-90f7-8832b0809e5b,2018-02-01,677 Crest Line Circle,Carol Stream,,,
ef8d5db7-a78b-4ead-97d2-c885d8f9e6ac,Cindelyn,Heater,,u,$356.77,201978605883754,3abc5612-cb9b-45ce-8156-70040b161bdc,2017-05-04,61963 Petterle Park,Colorado Springs,,,
ef8d5db7-a78b-4ead-97d2-c885d8f9e6ac,Cindelyn,Heater,,u,$88.69,201978605883754,1abc5612-cb9b-45ce-8156-70040b161bdc,2013-08-25,61963 Petterle Park,Colorado Springs,,,
3468e934-4606-43cc-9327-a536e8ed2e9a,Leontyne,Aloshkin,,u,$537.21,4936159020795584,b4ce4317-0df8-4f99-9ab5-29c15d1d4b65,2017-05-09,3062 Blue Bill Park Road,Tulsa,,,
cc7c0c93-0b06-4f55-a076-8a0dcb868381,Lara,MacLure,,u,$512.12,3552226750859099,d1d5e303-b767-43c3-a8fa-9da50528d083,2017-10-12,3 Haas Pass,Metairie,,,
e87bb014-210b-4df7-84dc-c1c03950f0a0,Tessy,Deviney,,u,$207.61,3542240116205122,71de4e11-be3f-4dc3-a7f2-aaa7cf924a3c,2017-10-19,47254 6th Road,New York City,,,
7ac659db-1965-4b9e-bac9-53e1552f174c,Fremont,Goodreid,,u,$860.57,6767232538762302,213fbf4b-56ee-4764-9918-8fe429339933,2017-09-29,58 Oneill Street,Fullerton,,,
83681a44-0305-497d-a3f1-6f67d8cfac98,Ianthe,Nicolls,,u,$864.70,3568291118654972,398f159f-816f-40f4-9bf7-1a67ae048421,2018-01-17,8182 Bellgrove Junction,Des Moines,,,
c53dfac2-e0f4-4a52-8388-634a4794a42f,Shamus,Lamborn,,u,$833.08,6.77106882467718E+018,81503585-b773-4edf-a472-718a265235e4,2017-06-20,15 Quincy Terrace,Durham,,,
638e178f-8c93-4608-8fea-badaef82ec0c,Zorah,Rewbottom,,u,$968.95,201865810328537,5ba8ff97-d90f-4352-b02d-0e1a06f1eb70,2017-12-07,3 Florence Drive,Boulder,,,
701b56a7-73a2-4c13-b91d-e024846094a3,Georges,Claye,,u,$657.98,3563106010244448,5aedc638-a58f-4f06-8246-29d27baabea2,2017-06-24,68743 Bayside Pass,Miami,,,
e7ab6a58-bb5b-49c9-9fef-49601dc82b36,Arleen,Stoke,,u,$292.51,30428466271373,d6aede8c-033f-48d8-8b1f-4af7d75d6fee,2017-03-18,9673 8th Point,Ogden,,,
724efb79-6930-47b8-ba77-2d2f54d2fa47,Wesley,Foggo,,u,$160.58,347744569185940,7174c60b-8d83-4a0a-960c-44c8c9ff366e,2017-12-18,25303 Lakeland Pass,Houston,,,
9e27249e-eb8f-4f5a-a8c2-54acad0690d4,Cherlyn,Gilyatt,,u,$695.26,30006276857092,e65a1147-8c33-4d8a-9837-2f1282c934a4,2017-09-06,4651 Stone Corner Street,El Paso,,,
4c291f0c-d194-4b91-bbf0-e326fbd7fdd3,Gale,Erratt,,u,$615.12,4405327876976697,16c42123-636e-4e43-b538-fc6bd053415b,2017-09-17,94472 Maywood Trail,Dallas,,,
2f3fb89d-1492-40a9-a285-9968730f50d4,Lorene,Beebis,,u,$907.71,3580356236238695,1ca50555-c1e6-426d-9cb7-658d0c5bd145,2017-09-25,81 Darwin Trail,Anchorage,,,
dd74f285-1f1b-468e-a40a-0cd31ef03bbb,Corny,Franc,,u,$61.72,3570435613821661,46447d9a-8bfd-4563-a5de-046e9b68f306,2017-04-26,0566 Darwin Place,Springfield,,,
c911f36c-8915-444c-9f96-58f4d8872591,Dagny,Barense,,u,$166.59,3539621676382002,c4e88e59-c4ef-4d20-bf72-73655463a529,2018-01-27,2 Dunning Parkway,Topeka,,,
aa2f1143-8f53-49f4-b91d-6ca8d1abc6da,Wyatan,Kytter,,u,$0.28,4175003615424962,e6879ea6-f3e4-478d-a2be-8d46303fd363,2017-04-27,68 Drewry Hill,New York City,,,
76277968-2194-4b30-9073-c81040552694,Yvette,Coda,,u,$375.01,3562144004805867,3ead7d71-0291-4ebc-a9b9-f3a06da2c397,2017-06-24,2 Green Drive,Saint Augustine,,,
4ca5f85e-4564-4b96-b51d-d755158f233b,Toddie,Mingey,,u,$13.40,3545472280190874,1d2fc36a-d876-47f0-8aa4-cb56525384c9,2017-07-24,59 Pearson Drive,Orlando,,,
b4de24ea-fbdd-4195-84f0-01a627f69bca,Cornall,Spileman,,u,$532.22,3576644623693697,f1cc8c65-5f65-43d6-863d-cda79dfca482,2017-10-17,6 Harper Hill,Minneapolis,,,
29bfe183-4d3a-442a-a354-70fc8bd260f2,Valene,Edds,,u,$378.63,30511195887948,015da107-700a-45a3-a95e-9ca3699c892b,2018-01-07,4577 Hoepker Lane,Charleston,,,
34a0b4d9-fd35-4d6b-bd0b-1287093d1d35,Jefferson,Wabe,,u,$698.61,30234613265445,66464193-962d-4926-875e-8203ba72061d,2017-07-15,329 Kropf Avenue,Indianapolis,,,
96bffff5-4436-408e-a499-7418882ad863,Shina,Aysh,,u,$56.45,4844273221700524,5bbbde4c-4e81-4b38-bdb4-1135a7b1361e,2017-10-17,448 Dayton Crossing,Indianapolis,,,
7ac3ffe5-c598-4ab5-b499-a86f70f95902,Abelard,Wyard,,u,$9.09,6706216843467511,936d02f6-c641-41a7-8d2f-34c29a7d8ba8,2017-04-28,82 Norway Maple Parkway,Washington,,,
487e4114-8d9c-4649-aa0a-49be00ecf633,Benedikta,O'Teague,,u,$779.10,3577798325133839,37c56109-d2b6-4d4e-8932-e6a7014e27eb,2017-05-25,723 Butterfield Plaza,Lexington,,,
c27d47a9-5d62-4862-8447-791ace7484b0,Ofella,Mossbee,,u,$124.94,6371977989966939,c590f80c-1c99-424a-9b48-8d96c7a1d1e6,2017-09-05,4846 American Alley,Columbus,,,
406fafb8-e907-4c5e-a314-9f56c129efc9,Phillipp,Scobie,,u,$713.15,3581529625926059,a6a70c6f-7121-49e2-a9b7-2bb0b22c8c0f,2017-09-14,083 Laurel Center,Fort Worth,,,
21375f99-f83d-4e4b-92f1-5e63ff2714c8,Norby,Longman,,u,$8.28,374283648746485,b82f5896-e1e0-4909-8e4d-512cf05cb9ba,2017-06-18,65 Anderson Street,Jefferson City,,,
ae857778-8bef-4a0e-bc1d-fc1bcfb61dfc,Jerome,Leyre,,u,$208.85,604013243504787,3a458b05-c26f-4a5b-95d8-a0961ab79f51,2017-12-28,7727 Bobwhite Place,Amarillo,,,
8e05ec89-37fe-49c6-8972-4b6b4ecb937e,Vanya,Jain,,u,$861.86,30383805019167,0ddd5977-6a14-4056-855a-3d8287934b90,2017-04-27,7 Ryan Pass,Ann Arbor,,,
ef1146c6-840d-4f0f-8fa4-9f271fb0d733,Alon,Biaggelli,,u,$791.33,374288678949867,6923cbf1-7cfa-4c31-a4c3-1d33c771b82e,2017-03-26,56 3rd Street,Virginia Beach,,,
54906828-123e-4b32-a834-3d24b4094b62,Xever,Symones,,u,$799.11,3537430141901558,d24afc25-1aaa-4590-a62d-53d785da7896,2017-04-20,1 Gulseth Trail,Inglewood,,,
9c94f9e4-20b2-4500-b816-fd57ab69d89c,Tisha,Serck,,u,$373.23,6.75923967213773E+016,9ced80ee-134f-4668-90aa-12a06bc67ced,2017-06-03,29 Carey Lane,Richmond,,,
d472ce25-157f-4dc4-b359-efff00cd0f46,Albert,Wharby,,u,$898.50,201645422650134,b181be81-9f01-4aa7-82c7-4df5c4fd42a2,2017-04-17,96 Farwell Way,Wilmington,,,
709d7053-7b0c-4fb9-94b1-a52aeaa15c6a,Garold,Petrushanko,,u,$616.76,3561903538755059,fa1527b2-9fd1-4a4f-bdff-372f15f5bd76,2017-09-28,1 Loftsgordon Park,Fresno,,,
f052949b-277f-4e99-bb99-bc8a42a7e08f,Joy,Bryan,,u,$509.08,5002356895874512,aa36ae71-daec-480f-b854-58fbb59243b2,2017-03-30,77 Village Trail,Bronx,,,
16736e7d-a115-41b7-9c81-0dd0220cacf9,Cyril,Middlehurst,,u,$671.16,337941462428870,0ae9b984-fe8f-465a-8fc7-d28ef1a6d04f,2017-08-02,094 Cody Plaza,Utica,,,
629a0b1d-a311-4589-876e-5faec3a5e83f,Anabella,Bewley,,u,$600.90,3555244094324313,6e3e41c7-12f9-4292-b520-f3d90e4c1a6f,2017-10-11,325 Dawn Point,Longview,,,
e67214d6-ab53-4896-9953-bf69f9256bdc,Jasun,Bruin,,u,$417.23,5.60224519131967E+016,7d3f2f38-ee62-460b-bd89-049c1212383c,2018-02-03,379 Lunder Way,Trenton,,,
fec661bb-507b-4e6b-8508-5498b9a8f414,Howard,Catmull,,u,$347.98,5602221068323420,ef51c3de-3246-4007-92d6-e75f30a869e3,2018-01-09,37724 Burrows Lane,Nashville,,,
6ead7500-e294-4ad7-88d7-ca6bfe1e8130,Lotti,Filinkov,,u,$648.77,3547464027211418,1557b8cc-6114-4ce3-ab71-71d7fc703ebc,2018-02-24,6 Almo Circle,Killeen,,,
9a9b9414-e95c-4c09-b9ef-05438a3a2f81,Haley,Cuel,,u,$144.35,377006083885808,ec87dfbe-4f1f-4fe0-88e5-6093f4f49935,2017-04-21,57 Messerschmidt Point,Boston,,,
058eba99-1e44-478f-92f2-fec39cb81050,Sammie,Stolte,,u,$435.92,3536316124806487,cd246d20-f45d-44bb-add8-304809f206aa,2017-11-30,47 Trailsway Plaza,Fort Lauderdale,,,
058eba99-1e44-478f-92f2-fec39cb81050,Sammie,Stolte,,u,$3.99,3536316124806487,1d246d20-f45d-44bb-add8-304809f206aa,2015-08-01,47 Trailsway Plaza,Fort Lauderdale,,,
058eba99-1e44-478f-92f2-fec39cb81050,Sammie,Stolte,,u,$8.10,3536316124806487,2d246d20-f45d-44bb-add8-304809f206aa,2013-05-13,47 Trailsway Plaza,Fort Lauderdale,,,
060dd215-83bf-4484-9147-693759568b0b,Gilbertina,Hannaford,,u,$221.09,3545503605113132,7399de0c-3c2e-4b2c-96fd-8f9fa06ef8cd,2017-07-19,4 Doe Crossing Terrace,Pittsburgh,,,
64903267-6e74-48b6-9956-97f3183d80be,Thomasin,Lindwall,,u,$404.98,3585686426266956,7860648c-4d53-4521-ba0c-983723c316eb,2017-11-03,508 Manitowish Street,Tampa,,,
4d21f28b-e574-44b0-9733-b942d08f441a,Herbie,Pendred,,u,$187.25,5048376735885813,53e5ca8a-d391-406f-a243-978226806188,2017-05-31,77128 Algoma Court,Cincinnati,,,
4d21f28b-e574-44b0-9733-b942d08f441a,Herbie,Pendred,,u,$23.43,5048376735885813,13e5ca8a-d391-406f-a243-978226806188,2015-09-04,77128 Algoma Court,Cincinnati,,,
4d21f28b-e574-44b0-9733-b942d08f441a,Herbie,Pendred,,u,$41.08,5048376735885813,23e5ca8a-d391-406f-a243-978226806188,2012-09-22,77128 Algoma Court,Cincinnati,,,
4d21f28b-e574-44b0-9733-b942d08f441a,Herbie,Pendred,,u,$37.48,5048376735885813,33e5ca8a-d391-406f-a243-978226806188,2015-04-13,77128 Algoma Court,Cincinnati,,,
4d21f28b-e574-44b0-9733-b942d08f441a,Herbie,Pendred,,u,$30.55,5048376735885813,43e5ca8a-d391-406f-a243-978226806188,2010-09-23,77128 Algoma Court,Cincinnati,,,
ec6eb7c5-7c88-4649-a48c-232b93f799f2,Lana,Sprade,,u,$87.62,3587732848725712,593cacff-83f4-429b-86bf-651b8fdd28c2,2017-08-14,0968 Burrows Trail,Arlington,,,
246f7072-1bb9-4ce8-a597-6db72007e5f9,Timothee,Vaux,,u,$913.64,3534907652488565,24cd622d-815e-41a1-9ad9-a25adc81635a,2017-11-10,70423 Blackbird Parkway,Pompano Beach,,,
19119752-a97d-4234-859d-2e05d3c20e1d,Fielding,Pagelsen,,u,$284.06,4041592019554814,df818ed8-4bcd-4525-8cee-6f912798cb6b,2017-12-02,30 Becker Park,Wilmington,,,
2d7481d8-04cb-4f82-90a4-111b36f3fde8,Alano,Rawstorn,,u,$158.75,5.02093459286555E+017,c9a9af27-4a73-4b53-9061-0c1e8f361d2a,2018-03-05,376 Kensington Junction,Sacramento,,,
aabfb6b1-ebb2-4f50-8fcd-2fef57647a6a,Addy,Cassely,,u,$793.59,6.76739895195172E+017,7c6593bf-0ff2-408b-ba3c-d4304a1c9923,2017-04-23,06 Carberry Road,San Diego,,,
2434660f-bede-4195-beac-627bea80e21f,Jane,Issacoff,,u,$959.78,3546816244847574,c90c5f10-2d3f-440a-8737-bf653106e1ad,2017-09-14,10 Kingsford Drive,Portland,,,
